school_id,teach_id,child_id,lit_pretest,math_pretest,lit_posttest,math_posttest,ses,female,black,hisp,asian,nohsdip,ba,maprofdeg,nonenghome,pct_frpl,private,fullday
0370,0370T02,0370014C,28.35,19.15,37.32,29.51,1.03,0,0,0,0,0,0,1,0,32.18,0,0
0437,0437T07,0437024C,52.2,45.01,76.13,62.92,0.8,0,1,0,0,0,1,0,0,58.01,0,1
0729,0729T02,0729006C,28.71,23.73,38.46,32.43,1.51,0,0,0,0,0,0,1,0,31.38,0,0
0837,0837T01,0837010C,29.07,15.84,31.98,19.09,-0.76,0,1,0,0,0,0,0,0,89.02,0,1
0839,0839T01,0839007C,78.86,71.01,102.72,83.38,1.28,0,0,0,1,0,0,1,1,,0,1
0020,0020T01,0020023C,29.09,29.95,41.79,39.69,0.43,0,0,0,0,0,1,0,0,,0,0
0389,0389T03,0389013C,32.8,24.78,40.5,44.26,,0,1,0,0,,,,0,,0,1
0686,0686T03,0686016C,24.47,15.39,26.81,15.53,-0.36,0,1,0,0,0,0,0,0,81.2,0,1
0406,0406T01,0406002C,34.05,22.3,35.09,30.65,1.39,1,0,0,1,0,0,1,1,,1,0
0204,0204T01,0204024C,33.7,21.41,38.88,22.99,0.36,1,1,0,0,0,1,0,0,40.19,0,0
0080,0080T02,0080013C,27.02,16.91,30.51,25.55,-0.58,0,0,0,0,0,0,0,0,,0,0
0336,0336T01,0336002C,28.96,25.75,41.45,28.53,-0.81,1,0,1,0,0,0,0,0,,0,
0735,0735T02,0735013C,32.98,19.75,51.04,30.93,-0.68,0,0,0,0,0,0,0,0,72,0,1
0022,0022T01,0022021C,37.24,32.41,51.07,35.63,0.9,0,0,0,0,0,1,0,0,16.29,0,0
2134,2134T01,2134019C,51.81,34.31,61.73,44.22,0.91,1,0,0,0,0,1,0,0,,1,
3032,3032T02,3032013C,34.68,23.32,39.92,25.29,-0.8,1,0,0,0,1,0,0,0,18.66,0,0
0651,0651T03,0651022C,37.69,28.01,49.38,43.78,0.52,0,0,0,0,0,0,1,0,15.35,0,1
1099,1099T02,1099024C,27.49,24.95,39.26,26.41,-0.59,1,0,1,0,0,0,0,1,,0,1
0303,0303T01,0303002C,,,36.47,20.78,-1.15,1,0,1,0,1,0,0,,59.65,0,
1006,1006T02,1006004C,35.84,28.27,47.17,44.69,0.6,0,0,0,0,0,1,0,0,2.66,1,1
0002,0002T01,0002004C,43.01,33.26,46.24,35.24,0.54,1,0,0,0,0,1,0,0,46.2,0,0
1132,1132T02,1132013C,,12.56,31.52161,18.57,-0.48,0,0,1,0,0,0,0,1,,0,0
1112,1112T02,1112007C,,,43.77,29.84,-0.88,1,0,0,1,0,0,0,1,,0,0
0697,0697T01,0697015C,27.36,26.67,38.35,28.83,0,1,0,0,0,0,0,0,0,0,1,0
0117,0117T02,0117005C,83.61,47.78,104.3,45.57,-0.03,0,0,0,1,0,0,0,0,,0,1
0683,0683T01,0683005C,26.14,17.56,42.78,28.22,-0.75,1,1,0,0,1,0,0,0,73.54,0,1
0390,0390T01,0390013C,37.04,30.4,46.16,33.78,0.58,1,0,0,0,0,1,0,0,0,1,0
0133,0133T08,0133019C,,,50.08,48.41,0.51,0,0,0,0,0,0,0,,9.91,0,1
0964,0964T01,0964006C,23.35,17.92,39.27,34.4,-0.64,0,0,0,1,0,0,0,1,93,0,1
0706,0706T05,0706022C,,14.45,36.77,25.97,-0.64,0,0,1,0,0,0,0,1,8.91,0,1
2129,2129T02,2129009C,35.8,33.38,40.24,38.69,-0.23,1,0,0,0,0,0,0,0,,1,1
1025,1025T04,1025017C,45.33,36.01,55.11,65.52,0.62,1,0,0,0,0,0,1,0,4.93,0,0
0256,0256T01,0256006C,35.89,29.23,44.65,32.55,-0.38,0,0,0,0,0,0,0,0,6.35,1,1
0844,0844T01,0844003C,,,31.09,16.01,1.25,0,1,0,0,0,0,1,,,1,1
1083,1083T04,1083008C,31.28,25.97,49.85,40.02,0.01,0,0,0,0,0,0,0,0,19.35,0,0
0434,0434T01,0434016C,50.04,44.91,67.12,51.82,0.23,1,0,0,0,0,0,0,0,37.18,0,1
0231,0231T02,0231012C,26.38,18.84,43.52,32.24,-1.79,0,0,0,0,0,0,0,0,45.45,0,0
0885,0885T04,0885023C,36.97,30.52,59.15,46.5,0.58,1,0,0,0,0,1,0,0,76.92,0,1
0696,0696T03,0696012C,32.9,27.55,53.4,35.25,-0.38,0,1,0,0,0,0,0,0,,0,1
0739,0739T01,0739002C,31.93,25.04,36.39,33.29,0.49,1,0,0,0,0,0,0,0,,0,1
0918,0918T07,0918016C,,26.6,35.80667,37.42,,0,0,1,0,,,,1,,0,
0580,0580T03,0580013C,28.97,19.12,45.16,24.8,-1.01,0,0,1,0,0,0,0,1,52.15,0,1
1133,1133T05,1133004C,47,27.73,50.59,41.32,1.51,0,0,0,1,0,0,1,1,8.99,0,0
1176,1176T01,1176010C,42.24,25.01,51.48,31.69,-0.91,1,0,1,0,1,0,0,0,1.63,0,0
1041,1041T07,1041009C,25.75,13.04,33.66,24.62,-0.76,1,0,1,0,0,0,0,0,89.37,0,1
1239,1239T01,1239022C,35.21,27.31,47.72,45.67,0.9,1,0,0,0,0,1,0,0,,1,1
0937,0937T04,0937024C,45.1,27.35,58.42,44.09,0.08,0,0,0,0,0,1,0,0,37.67,0,
0695,0695T01,0695005C,45.98,50.76,52.83,44.77,1.09,0,0,0,0,0,1,0,0,34.21,0,1
0313,0313T02,0313024C,38.87,41.46,55.11,40.97,0.38,0,0,0,0,0,1,0,0,,0,
0346,0346T01,0346015C,32.32,30.43,36.77,41.98,0.51,1,0,0,0,0,1,0,0,18.11,0,0
0936,0936T04,0936023C,,22.53,48.80109,29.82,-1.06,0,0,1,0,1,0,0,1,28.23,0,
0110,0110T02,0110011C,23.55,14.67,29.97,20.55,-0.87,1,1,0,0,1,0,0,0,,0,1
1045,1045T02,1045009C,57.56,54.2,87.16,62.41,1,0,0,0,0,0,0,1,0,0,1,
1222,1222T01,1222004C,38.97,33.05,52.33,46.98,0.06,0,0,0,0,0,0,0,0,.26,0,0
1096,1096T04,1096020C,25.61,13.8,43.69,28.86,-0.91,0,0,0,0,1,0,0,0,71.97,0,0
0897,0897T01,0897017C,34.44,25.02,45.47,32.89,0.44,1,0,0,0,0,0,0,0,,1,1
0045,0045T01,0045007C,45.62,37.57,51.78,46.09,0.39,0,0,0,0,0,1,0,0,4.05,0,0
0761,0761T04,0761022C,30.12,18.76,36.68,22.04,-1.15,1,1,0,0,1,0,0,0,93,0,1
1220,1220T01,1220023C,30.8,16.07,46.54,25.11,0.65,1,0,1,0,0,0,0,1,0,1,1
1173,1173T04,1173016C,,15.54,42.89256,21.19,-1.19,1,0,1,0,1,0,0,1,,0,0
0001,0001T01,0001002C,50.82,44.44,83.5,58.93,1.56,1,0,0,0,0,0,1,0,0,0,1
0101,0101T06,0101021C,27.46,23.21,32.58,19.15,-0.52,0,1,0,0,0,0,0,0,,0,1
0073,0073T04,0073020C,42.52,34.82,58.72,42.45,1.21,1,0,0,0,0,0,1,0,.25,0,1
2046,2046T01,2046009C,44.97,31.55,59.34,48.4,1.96,0,0,0,0,0,0,1,0,0,1,0
0572,0572T01,0572024C,25.31,18.27,30.25,22.37,0.17,0,0,0,0,0,0,0,0,5.19,0,0
0189,0189T01,0189008C,36.74,38.08,68.28,47.67,-0.43,1,0,0,0,0,0,0,0,,1,1
3115,3115T01,3115002C,25.4,18.57,40.39,30.66,0.04,0,0,1,0,0,0,0,0,14.29,0,0
0752,0752T06,0752016C,41.56,31.42,44.29,41.52,0.77,0,0,0,0,0,0,1,0,2.87,0,1
3032,3032T01,3032012C,36.31,27.71,56.27,37.04,0.74,0,0,0,0,0,0,1,0,18.66,0,0
0056,0056T01,0056011C,44.59,15.15,65.9,54.3,1.29,0,0,0,0,0,0,1,0,,0,0
0817,0817T03,0817018C,33.77,29.96,37.26,34.61,-0.41,0,0,0,0,0,0,0,0,40.08,0,1
0273,0273T01,0273015C,37.83,28.98,51.48,47.72,0.13,1,0,0,0,0,0,0,0,8.12,0,0
0833,0833T01,0833003C,33.73,25.41,66.91,43.85,-1.03,1,0,0,0,1,0,0,0,41.02,0,1
0924,0924T01,0924008C,37.06,21.65,44.68,41.75,1.38,1,0,0,0,0,0,1,0,,1,
3027,3027T02,3027016C,31.47,24.65,43.52,33.4,-0.02,0,0,1,0,0,1,0,0,15.53,0,0
0164,0164T02,0164010C,31.24,27.21,41.94,34.76,,1,1,0,0,,,,0,,0,1
1176,1176T01,1176011C,50.96,37.51,59.17,48.21,-0.58,0,0,0,0,0,0,0,0,1.63,0,0
0036,0036T13,0036006C,25.46,15.17,24.28,17.3,-0.27,0,0,0,0,0,0,0,0,23.43,0,0
0346,0346T02,0346007C,45.39,21.9,49.08,46.84,0.35,1,1,0,0,0,0,0,0,18.11,0,0
0196,0196T01,0196003C,45.06,40.45,52.46,49.23,-0.42,1,0,0,0,0,0,0,0,6.77,1,1
0659,0659T01,0659005C,33.33,19.6,42.14,27.28,-0.36,0,0,0,0,0,0,0,0,11.41,0,1
0330,0330T01,0330014C,31.66,26.64,49.24,41.61,-0.18,1,0,0,0,0,0,0,0,17.16,0,0
0128,0128T02,0128022C,27.23,12.22,31.58,21.66,-0.84,0,0,1,0,1,0,0,0,7.68,0,0
0491,0491T04,0491006C,28.31,21.16,41.37,36.42,-0.31,0,0,1,0,0,0,0,0,40.15,0,1
0452,0452T01,0452014C,34.06,41.17,49.55,52.27,1.19,0,0,0,0,0,0,1,0,,1,1
0833,0833T02,0833015C,21.85,20.5,38.66,25.27,-0.43,0,0,0,0,0,0,0,0,41.02,0,1
3053,3053T02,3053024C,46.15,42.46,53.62,63.3,-0.85,0,0,0,0,1,0,0,0,44.19,0,1
0808,0808T03,0808007C,26.24,19.18,37.67,30.02,-2.9,0,0,0,0,0,0,0,0,13.45,0,1
1021,1021T02,1021017C,25.33,16.95,41.76,30.12,-0.61,1,0,0,0,0,0,0,0,12.79,0,0
0259,0259T02,0259012C,33.1,18.92,40.67,22.9,-0.62,0,0,1,0,0,0,0,0,,0,1
0506,0506T01,0506011C,39.76,32.99,57.74,68.37,1.89,1,0,0,0,0,0,1,0,,1,0
0712,0712T06,0712024C,42.87,22.54,44.86,38.89,-0.13,1,0,1,0,0,0,0,1,,0,1
0128,0128T01,0128009C,27.5,18.57,37.97,26.48,-0.28,1,0,0,0,0,0,0,0,7.68,0,0
0482,0482T01,0482009C,32.16,24.56,40.15,31.45,0.26,1,0,0,0,0,1,0,0,16.92,1,1
0213,0213T01,0213004C,31.38,23.53,40.07,46.76,0.14,0,0,0,0,0,0,0,0,12.89,0,0
0753,0753T02,0753014C,35.14,25.63,56.15,37.91,-0.21,1,0,0,0,0,0,0,0,,0,1
0837,0837T02,0837004C,32.54,22.44,46.86,37.09,-0.87,1,1,0,0,1,0,0,0,89.02,0,1
1137,1137T01,1137009C,,,43.56,40.96,-0.9,0,0,0,1,1,0,0,1,,0,0
0101,0101T02,0101003C,,,56.42165,28.38115,,0,0,0,1,,,,1,,0,1
0306,0306T01,0306011C,44.16,29.02,48.97,32.39,0.35,1,0,0,0,0,0,0,0,2.86,1,1
0657,0657T02,0657001C,37.75,25.42,44.32,32.62,-1.23,1,1,0,0,1,0,0,0,21.78,0,1
0659,0659T02,0659015C,35.13,21.61,38.34,33.11,0.76,0,0,0,0,0,0,1,0,11.41,0,1
2127,2127T02,2127017C,32.85,23.78,34.22,36.88,-0.07,1,0,0,1,0,0,0,0,,0,0
0814,0814T03,0814016C,33.85,27.68,44.87,50.45,-0.9,0,1,0,0,1,0,0,0,75.6,0,1
0871,0871T01,0871010C,36.66,27.6,45.63,47.67,-0.16,1,0,0,1,0,0,0,0,12.1,0,1
0740,0740T01,0740005C,24.93,20.56,35.12,41.58,-0.17,0,0,0,0,0,0,0,0,,0,1
0250,0250T01,0250004C,32.77,23.78,47.93,37.03,0.43,1,0,0,0,0,1,0,0,.37,1,0
0913,0913T02,0913022C,42.06,32.48,52.65,52.73,0.15,1,0,0,0,0,0,0,0,,0,1
3023,3023T03,3023021C,26.41,22.17,36.75,27.23,-1.04,1,0,0,0,0,0,0,0,74.17,0,1
2009,2009T01,2009001C,,,62.03331,51.77238,0.64,1,0,0,0,0,1,0,,0,1,0
0635,0635T03,0635020C,43.28,39.75,70.18,62.34,1.61,1,0,0,0,0,0,1,0,2.03,0,1
1026,1026T01,1026024C,26.41,12.36,28.46,23.31,0.08,0,0,0,0,0,0,0,0,45.63,0,0
0740,0740T03,0740019C,28.87,18.87,38.62,34.78,-0.72,0,0,0,0,0,0,0,0,,0,1
0251,0251T03,0251022C,31.69,18.41,35.83,20.83,-0.31,0,1,0,0,0,0,0,0,29.01,0,0
0751,0751T02,0751021C,,,52.33874,51.52444,-0.08,1,0,0,0,0,0,0,,47.91,0,0
0776,0776T05,0776022C,37.86,23.11,39.6,32.57,0.47,0,0,0,0,0,0,0,0,,0,1
1275,1275T03,1275011C,30.53,20.84,49.25,41.27,0.71,1,0,0,0,0,1,0,0,29.31,0,1
0475,0475T01,0475017C,41.25,23.09,46.99,31.12,-0.18,0,0,0,0,0,0,0,0,2.42,1,0
0051,0051T01,0051018C,41.75,38.72,46.48,53.85,0.13,1,0,0,0,0,0,0,0,,1,1
0026,0026T01,0026012C,34.01,22.93,38.04,29.55,1.36,1,0,0,0,0,1,0,0,,0,0
3011,3011T04,3011004C,42.88,38.15,47.37,40.78,1.23,0,0,0,0,0,0,1,0,5.99,0,1
1169,1169T07,1169024C,28.01,31.47,51.49,42.36,-0.64,0,0,1,0,0,0,0,1,90.89,0,
1078,1078T05,1078007C,,16.4,39.6,28.8,-0.63,1,0,1,0,0,0,0,1,73.08,0,0
0430,0430T01,0430006C,36.08,26.96,41,38.76,0.37,1,0,0,0,0,0,0,0,,0,1
0838,0838T10,0838019C,45.77,44.28,53.36,51.27,0.36,1,0,0,0,0,1,0,0,,0,1
1217,1217T16,1217023C,,20.32,50.0174,23.24,-0.93,0,0,1,0,1,0,0,1,5.56,0,
3027,3027T01,3027007C,33.09,19.02,45.03,27.51,0.31,1,0,0,0,0,0,0,0,15.53,0,0
2111,2111T02,2111021C,23.05,16.06,33.86,29.94,0.85,0,0,1,0,0,1,0,0,38.12,0,0
0343,0343T01,0343022C,32.49,26.01,51.05,46.77,0.44,0,0,0,0,0,1,0,0,3.78,1,0
0913,0913T02,0913007C,52.64,36.18,53.84,59.33,0.07,0,0,0,0,0,1,0,0,,0,1
0093,0093T02,0093011C,33.02,32.03,35.32,33.65,0.33,0,0,0,0,0,1,0,0,2.54,0,0
0169,0169T03,0169024C,24.8,14.51,27.82,24.26,-0.59,0,1,0,0,0,0,0,0,,0,1
0155,0155T01,0155006C,39.72,22.28,49.74,34.03,0.58,0,0,1,0,0,1,0,0,0,1,1
0824,0824T01,0824007C,40.36,32.69,57.94,49.62,-0.17,1,0,0,0,0,0,0,0,41.22,0,1
0178,0178T01,0178002C,28.86,28.14,32.36,41.39,0.02,0,0,0,0,0,0,0,0,,1,0
3031,3031T03,3031024C,40.51,32.97,48.71,33.19,-0.12,1,0,0,0,0,0,0,0,21.41,0,0
0769,0769T03,0769016C,25.48,14.84,32.55,24.46,-0.46,1,1,0,0,0,1,0,0,,0,0
0685,0685T01,0685020C,65.87,44.54,112.73,52.2,0.28,1,0,0,0,0,1,0,0,13.19,0,1
1148,1148T01,1148004C,37.99,31.35,47.44,37.69,0.4,1,0,1,0,0,1,0,0,,1,0
0517,0517T02,0517006C,24.72,18.88,40.86,23.45,-0.49,1,0,1,0,0,0,0,0,69.39,0,1
0206,0206T11,0206016C,22.5,15.16,30.37,21.94,-0.59,0,0,1,0,0,0,0,1,0,0,0
0245,0245T01,0245008C,39.12,31.27,44.27,35.33,0.32,0,0,0,0,0,1,0,0,12.91,0,0
0247,0247T04,0247021C,36.54,30.39,40.81,38.2,1.24,0,0,0,0,0,0,1,0,,0,1
1006,1006T02,1006013C,36.7,23.06,53.85,35.26,0.5,1,0,0,0,0,1,0,0,2.66,1,1
1265,1265T05,1265024C,27.92,19.07,37.11,30.74,-0.17,0,1,0,0,0,0,0,0,,0,0
0644,0644T03,0644003C,27.91,17.29,37.6,27.88,-0.51,0,1,0,0,0,0,0,0,55.27,0,1
1255,1255T03,1255021C,31.11,18.39,42.45,35.82,-1.08,0,0,0,0,0,0,0,0,0,0,0
0171,0171T01,0171004C,30.76,26.97,39.06,35.17,-0.4,0,0,0,0,0,0,0,0,46.94,0,1
0828,0828T03,0828018C,40.18,31.85,63.16,40.53,1.47,1,0,0,0,0,0,1,0,0,1,1
0530,0530T01,0530003C,43.06,25.31,60.37,34.5,0.05,1,0,0,0,0,0,0,0,70.02,0,0
3032,3032T01,3032005C,29.24,20.61,37.01,29.25,0.21,1,0,1,0,0,1,0,0,18.66,0,0
0663,0663T02,0663015C,34.35,31.83,58.53,43.04,-0.25,1,0,0,0,1,0,0,0,,1,1
1145,1145T03,1145023C,,15.44,32.61464,18.62,-0.3,0,0,1,0,0,0,0,1,,0,0
0890,0890T05,0890016C,,18.95,52.05,37.41,-0.85,1,0,1,0,0,0,0,1,,0,1
1119,1119T01,1119005C,35.56,29.52,41.88,38.37,1.07,1,0,0,1,0,1,0,0,,1,0
0057,0057T01,0057009C,40.12,26.57,40.22,43.26,1.9,1,0,0,0,0,0,1,0,,0,0
0307,0307T02,0307004C,26.76,22.38,38.25,34.19,0.87,0,0,0,0,0,0,1,0,4.76,0,0
0705,0705T01,0705004C,,23.11,33.13426,39.58,-0.93,0,0,1,0,1,0,0,1,84.68,0,
1256,1256T02,1256008C,,19.22,39.73196,21.59,-1.14,0,0,1,0,1,0,0,1,,0,0
0877,0877T07,0877023C,43.95,32.34,50.89,41.84,-0.38,1,0,0,0,0,0,0,0,17.38,0,1
1179,1179T04,1179008C,,,51.75,48.07,-0.8,1,0,1,0,1,0,0,,,0,0
3036,3036T01,3036014C,27.92,32.84,33.13764,44.36038,1.04,0,0,0,0,0,1,0,0,,0,1
0718,0718T03,0718010C,67.66,35.99,70.1,48.43,0.66,0,0,1,0,0,1,0,0,10,0,1
0020,0020T01,0020019C,32.89,26.03,40.04,33.68,-0.51,0,0,0,0,0,0,0,0,,0,0
1132,1132T01,1132002C,,,38.84,24.22,-0.8,1,0,0,1,0,0,0,1,,0,0
1092,1092T01,1092011C,29.28,23.81,49.33,33.46,1.06,1,0,0,0,0,0,1,0,65.66,0,0
0814,0814T01,0814005C,31.75,18.29,40.75,25.86,-0.93,1,1,0,0,0,0,0,0,75.6,0,1
0828,0828T01,0828008C,32.94,20.42,37.51,31.59,0.84,0,0,0,0,0,1,0,0,0,1,1
0937,0937T02,0937018C,31.1,23.56,38.47,29.32,0.06,1,1,0,0,0,0,0,0,37.67,0,
0171,0171T02,0171016C,33.7,38.62,41.57,50.36,-0.34,0,0,0,0,0,0,0,0,46.94,0,0
0294,0294T01,0294003C,27.94,19.69,35.65,36.78,,0,0,0,0,,,,0,9.09,1,1
0855,0855T02,0855015C,46.42,43.63,51.46,43.44,-0.47,0,0,0,0,0,0,0,0,20.34,0,1
0667,0667T01,0667018C,31.85,26.93,48.31,35.99,0.4,1,0,0,0,0,0,0,1,15.93,0,1
0465,0465T01,0465025C,24.08,20.49,35.56,31.9,,1,0,0,0,,,,0,34.29,0,1
1185,1185T03,1185021C,30.45,18.95,44.81,23.62,-0.05,0,1,0,0,0,0,0,0,93,0,0
2046,2046T01,2046006C,39.9,25.85,58.32,39.2,-0.16,0,0,0,0,0,0,0,0,0,1,0
0614,0614T01,0614006C,45.26,37.91,75.45,59.38,0.93,1,0,0,0,0,1,0,0,44.96,0,1
1148,1148T01,1148017C,39.44,18.77,39.23,28.16,-0.39,1,0,1,0,0,0,0,1,,1,0
0673,0673T07,0673006C,51.97,42.69,62.23,45.74,-0.67,0,1,0,0,0,0,0,0,,0,1
0058,0058T01,0058004C,26.56,19.89,32.87,28.82,1.37,0,0,0,0,0,0,1,1,,1,1
3023,3023T03,3023022C,29.3,14.43,35,18.15,-1.5,0,0,1,0,1,0,0,0,74.17,0,1
0776,0776T05,0776020C,46.11,36.73,48.48,45.86,0.04,0,0,0,0,0,0,0,0,,0,1
1204,1204T01,1204023C,41.68,28.19,49.78,41.09,1.31,0,0,1,0,0,1,0,0,0,1,0
0286,0286T04,0286023C,,,31.95,20.05,-1.15,0,0,0,0,1,0,0,,,0,0
0334,0334T06,0334008C,58.29,34.95,67.06,51.09,-0.22,0,0,0,0,0,0,0,0,0,0,
0418,0418T01,0418010C,35.59,23.16,49.02,50.91,-0.06,0,1,0,0,0,0,0,0,,0,0
0175,0175T01,0175007C,28.74,29.03,33.24,40.48,,1,0,0,0,,,,0,0,1,0
1147,1147T01,1147003C,,28.13,21.94969,29.02,-0.54,1,0,1,0,0,0,0,1,,0,0
3108,3108T03,3108011C,33,20.47,38.37,29.44,-0.86,1,1,0,0,0,0,0,0,44.09,0,1
0839,0839T01,0839017C,51.83,30.78,72.58,36.98,1.32,0,0,0,0,0,0,1,0,,0,1
0265,0265T01,0265008C,32.63,28.41,59.83,46.53,0.56,1,0,0,0,0,1,0,0,,0,0
3042,3042T02,3042013C,,,31.85057,31.15249,-0.65,1,0,0,0,0,0,0,,,0,1
0037,0037T06,0037019C,28.24,14.35,36.65,20.56,-0.81,0,1,0,0,0,0,0,0,,0,1
0809,0809T02,0809023C,40.2,28.86,53.61,45.18,-0.23,1,0,0,0,0,0,0,0,,0,1
0331,0331T02,0331012C,36.21,19.81,46.66,31.71,-0.47,1,0,0,0,0,0,0,0,14.44,0,0
0011,0011T01,0011024C,47.8,40.11,57.98,47.56,0.33,0,0,0,0,0,1,0,0,17.21,0,0
0890,0890T01,0890003C,,24.04,55.67983,28.9,-0.86,1,0,1,0,1,0,0,1,,0,
0770,0770T02,0770025C,31.24,17.38,41.51,27.97,-0.95,0,1,0,0,1,0,0,0,48.54,0,1
0737,0737T01,0737017C,28.69,20.77,37.12,27.7,-0.28,0,0,0,0,0,0,0,0,7.94,1,0
0043,0043T01,0043022C,,20.47,38.65372,26.73,-0.69,1,0,1,0,0,0,0,1,39.27,0,0
1124,1124T01,1124011C,31.85,35.79,61.62,47.25,-0.28,1,0,0,1,0,0,0,1,0,1,1
0527,0527T01,0527005C,29.31,28.79,46.51,38.3,-0.33,1,0,1,0,0,0,0,0,58.26,0,0
0847,0847T03,0847022C,33.95,26.12,36.38,36.39,-0.41,1,1,0,0,0,0,0,0,,0,1
0080,0080T02,0080014C,26.53,17.75,42.3,25.68,-0.14,0,0,1,0,0,0,0,0,,0,0
1157,1157T05,1157022C,,,37.06,31.89,,1,0,0,0,,,,,93,0,1
1195,1195T01,1195012C,37.43,29.95,51.06,49.43,0.05,0,0,0,0,0,0,0,0,,1,1
0022,0022T03,0022012C,23.55,16.13,33.54,19.98,-0.28,0,0,0,0,0,0,0,0,16.29,0,0
0058,0058T02,0058019C,41.45,27.26,51.61,33.46,0.46,1,0,0,0,0,0,0,0,,1,1
3052,3052T03,3052010C,50.6,43.72,84.47,54.46,0.57,0,0,0,1,0,0,0,1,,0,1
0042,0042T02,0042014C,34.04,31.11,40.13,36.22,-0.46,1,0,1,0,0,0,0,1,,0,0
0449,0449T03,0449019C,24.92,15.12,34.62,21.63,-0.39,1,1,0,0,0,0,0,0,,0,0
1078,1078T05,1078001C,34.74,29.65,50.7,29.21,-0.82,1,0,0,1,1,0,0,1,73.08,0,0
0213,0213T01,0213008C,31.83,24.41,38.45,28.62,-0.49,1,0,0,0,0,0,0,0,12.89,0,0
1180,1180T01,1180008C,46.37,31.44,50.55,30.64,0.47,0,1,0,0,0,1,0,0,0,1,1
0805,0805T01,0805005C,29.89,20.9,40.49,31.99,0.07,1,0,0,0,0,1,0,0,62.7,0,1
0279,0279T01,0279006C,59.32,42.57,92.91,67.74,2.64,0,0,0,1,0,0,1,1,,1,
0050,0050T03,0050021C,35.84,21.55,41.42,24.75,-0.16,1,0,0,0,0,0,0,0,12.94,0,0
0393,0393T02,0393020C,26.51,27.12,46.03,56.15,-1.12,1,0,1,0,1,0,0,1,51.04,0,1
0229,0229T01,0229018C,47.89,37.87,65.62,49.27,1.03,1,0,0,0,0,0,1,0,24.58,0,0
0808,0808T10,0808024C,,,34.65973,33.56749,0.82,0,0,0,0,0,0,0,0,13.45,0,1
1268,1268T03,1268025C,,11.84,30.69495,13.35,-0.77,1,0,1,0,1,0,0,1,,0,0
0179,0179T01,0179006C,51.91,76.99,67.1,99.82,1.09,0,0,0,0,0,1,0,0,0,1,1
0645,0645T01,0645018C,35.98,24.92,44.16,35.29,-1.12,0,1,0,0,1,0,0,0,67.84,0,1
0685,0685T04,0685024C,37.23,18.79,51,37.43,0.38,1,0,1,0,0,0,0,0,13.19,0,1
0461,0461T01,0461003C,38.1,28.22,50.01,36.87,,1,0,0,0,,,,0,18.36,0,1
0344,0344T04,0344024C,34.16,23.12,40.63,30.33,-0.14,0,0,0,0,0,0,0,0,28.53,0,0
0829,0829T01,0829011C,29.87,20.7,30.35,23.87,1.23,1,1,0,0,0,1,0,0,11.21,1,1
0479,0479T02,0479023C,37.32,30.63,44.66,36.42,-0.38,1,1,0,0,0,0,0,0,93,0,1
1145,1145T01,1145007C,29.15,19.03,33.1,24.59,-0.22,0,0,1,0,0,0,0,0,,0,0
2037,2037T01,2037005C,29.86,25.93,46.24,36.67,1.66,0,0,0,0,0,0,1,0,0,1,1
0349,0349T01,0349012C,32.55,30.68,51.85,33.27,0.47,1,0,0,0,0,1,0,0,3.93,1,0
0799,0799T01,0799005C,38.6,23.35,40.28,41.88,-0.44,1,0,0,0,0,0,0,0,56.46,0,1
0305,0305T01,0305011C,34.35,36.14,47.01,45.43,1.32,0,0,0,0,0,1,0,0,13.33,0,0
2077,2077T01,2077004C,26.21,20.5,26.45,28.26,0.58,0,0,0,0,0,0,0,0,0,1,0
1071,1071T02,1071017C,28.59,20.05,42.44,25.48,0.05,1,0,0,0,0,0,0,0,9.16,0,0
0981,0981T01,0981005C,51.33,33.99,77.26,51.24,-0.46,0,0,0,0,0,0,0,0,,1,
0803,0803T01,0803001C,34.11,26.04,44.45,33.7,-0.28,0,0,0,0,0,0,0,0,51.34,0,0
0662,0662T02,0662023C,41.05,30.57,50.76,47.46,0.76,0,0,0,0,0,0,1,0,,0,1
0050,0050T02,0050003C,,,53.47843,32.68872,-0.55,1,0,0,1,0,0,0,1,12.94,0,0
0785,0785T06,0785023C,36.25,29.07,49.59,38.06,0.85,1,0,0,0,0,1,0,0,11.76,0,1
0204,0204T01,0204015C,25.01,15.42,33.94,18.32,,1,0,1,0,,,,1,40.19,0,0
0247,0247T10,0247014C,48.08,54.94,77.57,79.19,1.34,0,0,0,0,0,0,1,0,,0,1
3084,3084T01,3084007C,31.12,18.66,40.58,23.67,,0,1,0,0,,,,0,,0,0
0407,0407T01,0407002C,36.97,25.92,49.92,43.34,0.15,0,0,1,0,0,0,0,0,0,1,1
1009,1009T01,1009013C,24.27,20.34,40.91,28.63,1.29,1,0,1,0,0,0,1,0,12.11,0,0
0075,0075T05,0075022C,26.24,17.75,42.55,27.39,-0.2,0,0,0,0,0,0,0,0,,0,1
1025,1025T03,1025011C,32.08,27.94,48.36,38.43,0.28,0,0,0,0,0,1,0,0,4.93,0,0
0334,0334T01,0334014C,28.45,28.88,39.83,36.35,0.16,0,0,0,0,0,0,0,0,0,0,
0602,0602T01,0602011C,27.01,17.57,37.28,28.21,-0.31,0,1,0,0,0,0,0,0,,0,1
0429,0429T01,0429017C,47.41,34.26,56.38,51.12,0.89,1,0,0,0,0,1,0,0,.87,1,0
3031,3031T01,3031016C,32.42,24.03,37.43,35.36,-0.51,1,0,1,0,0,0,0,0,21.41,0,0
